cran_package,name_length,word_count,name_freq_score,num_conflicts,conflict_type,is_same_owner,title_similarity_score,official_url,scraped_at_utc,conflict_url,stars,language,topics,created_at,pushed_at,forks_count,open_issues_count,description
dplyr,5,1,-20.72326583694641,81,clone_or_imitation,False,1.0,https://github.com/tidyverse/dplyr,2025-08-25T15:30:14.617015+00:00,https://github.com/cran/dplyr,4,R,,2014-03-13T04:29:34Z,2023-11-17T17:40:23Z,2,0,":exclamation: This is a read-only mirror of the CRAN R package repository.  dplyr — A Grammar of Data Manipulation. Homepage: https://dplyr.tidyverse.org, https://github.com/tidyverse/dplyr  Report bugs for this package: https://github.com/tidyverse/dplyr/issues"
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:30:16.370748+00:00,https://github.com/OjaswaniB/DPLYR,2,R,,2024-02-25T17:24:18Z,2024-03-22T10:58:48Z,0,0,
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:30:20.508713+00:00,https://github.com/carisa40/dplyr,0,R,,2022-07-31T15:27:11Z,2022-08-01T03:11:48Z,0,0,
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:30:22.967024+00:00,https://github.com/shashi1267/dplyr,0,R,,2022-11-15T07:54:55Z,2022-11-15T07:55:20Z,0,0,
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:30:23.855644+00:00,https://github.com/RichAries/dplyr,0,R,,2022-02-16T20:48:14Z,2022-02-17T02:33:59Z,0,0,
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:30:30.683805+00:00,https://github.com/talking-knots/dplyr,0,R,,2017-04-27T16:22:50Z,2017-04-27T19:39:02Z,0,0,
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:30:33.190600+00:00,https://github.com/gabrielfernando01/dplyr,0,R,r,2022-02-07T18:08:12Z,2022-04-17T03:29:38Z,0,0,programming Rstudio tidyverse
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:30:35.795719+00:00,https://github.com/Githubarifkhan/Dplyr,0,R,,2020-06-10T05:10:13Z,2020-06-10T05:17:17Z,0,0,
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:30:38.301174+00:00,https://github.com/giaphan-mcdaniel/dplyr,0,R,,2023-07-28T03:39:52Z,2023-07-28T03:40:21Z,0,0,ANA 505 Week 4 Activity
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:30:39.157275+00:00,https://github.com/alex2mendosa/DPLYR,0,R,,2020-12-23T13:35:30Z,2024-04-29T17:13:02Z,0,0,
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:30:39.978776+00:00,https://github.com/YanyanLiuBio/dplyr,0,R,,2017-03-19T22:27:31Z,2017-03-19T22:28:02Z,0,0,
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:30:42.501003+00:00,https://github.com/Sara6693/dplyr,0,R,,2021-02-02T09:56:28Z,2021-02-02T09:57:03Z,0,0,
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:30:45.017813+00:00,https://github.com/srkndgn/Dplyr,0,R,,2023-10-12T12:11:23Z,2023-10-12T12:13:23Z,0,0,
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:30:51.129266+00:00,https://github.com/rnield1977/dplyr,0,R,,2014-11-26T15:02:29Z,2015-02-24T17:27:57Z,0,0,Examples of Dplyr
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:30:51.962602+00:00,https://github.com/2622NSW/dplyr,0,R,,2019-09-17T07:24:00Z,2019-09-17T07:31:16Z,0,0,Exploring dplyr use in sport
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:30:52.799760+00:00,https://github.com/TrungLe205/dplyr,0,R,,2016-10-13T03:08:59Z,2016-10-13T03:22:03Z,0,0,
dplyr,5,1,-20.72326583694641,81,clone_or_imitation,False,1.0,https://github.com/tidyverse/dplyr,2025-08-25T15:30:59.664175+00:00,https://github.com/Indie365/dplyr,0,R,,2025-04-22T02:44:23Z,2025-04-22T02:47:01Z,0,0,
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:31:01.326932+00:00,https://github.com/iamsayantan20/dplyr,0,R,,2020-08-14T18:39:33Z,2020-08-14T18:40:21Z,0,0,
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:31:03.847962+00:00,https://github.com/shaoanran/dplyr,0,R,,2023-07-28T03:58:06Z,2023-07-28T03:58:32Z,0,0,
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:31:05.504574+00:00,https://github.com/zarafm/dplyr,0,R,,2019-02-19T09:44:32Z,2019-03-12T13:57:59Z,0,0,Practising and working out with dplyr
dplyr,5,1,-20.72326583694641,81,clone_or_imitation,False,1.0,https://github.com/tidyverse/dplyr,2025-08-25T15:31:06.384359+00:00,https://github.com/YTLogos/dplyr,0,R,,2017-05-08T12:18:45Z,2017-05-08T12:19:54Z,0,0,
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:31:07.229943+00:00,https://github.com/prashantbhuyan/DPLYR,0,R,,2014-09-30T23:26:45Z,2015-01-15T19:28:19Z,0,0,Split Apply Combine Dplyr
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:31:08.043196+00:00,https://github.com/rioemdados/Dplyr,0,R,"dplyr, r",2021-07-14T15:55:28Z,2021-07-23T22:49:39Z,0,0,Script R do post no Instagram sobre o pacote Dplyr - 14/07/21 
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:31:08.875569+00:00,https://github.com/akshaychacko/dplyr,0,R,,2020-05-09T05:13:45Z,2020-05-09T05:17:26Z,0,0,Basic usage of R dplyr library
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:31:09.704692+00:00,https://github.com/jlbrosnahan/Dplyr,0,R,,2020-07-31T16:58:12Z,2020-07-31T19:11:58Z,0,0,Data Manipulation
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:31:13.064190+00:00,https://github.com/jesselibra/dplyr,0,R,,2020-06-01T22:08:39Z,2020-06-04T14:37:30Z,0,0,repository for dplyr article
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:31:14.745241+00:00,https://github.com/epi-clz/dplyr,0,R,,2023-09-20T11:44:24Z,2023-11-22T16:49:21Z,0,0,
dplyr,5,1,-20.72326583694641,81,accidental,False,0.0,https://github.com/tidyverse/dplyr,2025-08-25T15:31:19.939021+00:00,https://github.com/kochhar7/dplyr,0,R,,2016-07-10T05:00:33Z,2016-07-10T05:22:38Z,0,0,dplyr
rmarkdown,9,1,-20.72326583694641,200,official,False,0.0,https://github.com/rstudio/rmarkdown,2025-08-25T15:31:58.099646+00:00,https://github.com/rstudio/rmarkdown,2963,R,"literate-programming, markdown, pandoc, r, r-package, rmarkdown",2014-01-22T17:25:19Z,2025-07-18T13:37:09Z,995,269,Dynamic Documents for R
rmarkdown,9,1,-20.72326583694641,200,accidental,False,0.0,https://github.com/rstudio/rmarkdown,2025-08-25T15:32:23.709629+00:00,https://github.com/Arjun11879/RMarkdown,0,R,,2022-04-15T18:03:33Z,2022-04-15T18:10:39Z,0,0,
rmarkdown,9,1,-20.72326583694641,200,accidental,False,0.0,https://github.com/rstudio/rmarkdown,2025-08-25T15:32:25.371664+00:00,https://github.com/itfeature/rmarkdown,0,R,,2018-05-17T04:19:49Z,2025-03-15T11:34:29Z,0,0,
rmarkdown,9,1,-20.72326583694641,200,accidental,False,0.0,https://github.com/rstudio/rmarkdown,2025-08-25T15:32:27.961331+00:00,https://github.com/sdevine188/rmarkdown,0,R,,2018-09-20T14:35:21Z,2019-02-05T04:29:26Z,0,0,
rmarkdown,9,1,-20.72326583694641,200,clone_or_imitation,False,1.0,https://github.com/rstudio/rmarkdown,2025-08-25T15:32:32.246349+00:00,https://github.com/teobras/Rmarkdown,0,R,,2022-12-11T23:29:47Z,2022-12-11T23:34:19Z,0,0,
rmarkdown,9,1,-20.72326583694641,200,accidental,False,0.0,https://github.com/rstudio/rmarkdown,2025-08-25T15:32:42.594393+00:00,https://github.com/sofiadahlman/Rmarkdown,0,R,,2019-10-11T01:32:13Z,2019-10-11T02:41:09Z,0,0,
rmarkdown,9,1,-20.72326583694641,200,accidental,False,0.0,https://github.com/rstudio/rmarkdown,2025-08-25T15:32:57.001457+00:00,https://github.com/Daniel2017/RMarkdown,0,R,,2017-09-06T15:42:05Z,2017-09-06T15:47:18Z,0,0,R Series in Statics in 2017
rmarkdown,9,1,-20.72326583694641,200,accidental,False,0.0,https://github.com/rstudio/rmarkdown,2025-08-25T15:33:00.443818+00:00,https://github.com/apentk78/RMarkdown,0,R,,2021-03-26T04:16:56Z,2021-04-01T10:49:10Z,0,0,
rmarkdown,9,1,-20.72326583694641,200,accidental,False,0.0,https://github.com/rstudio/rmarkdown,2025-08-25T15:33:44.508445+00:00,https://github.com/arquenum13/Rmarkdown,0,R,,2016-05-26T03:31:53Z,2016-06-05T05:43:08Z,0,0,
rmarkdown,9,1,-20.72326583694641,200,accidental,False,0.0,https://github.com/rstudio/rmarkdown,2025-08-25T15:34:00.965998+00:00,https://github.com/HeatherMMCRI/rmarkdown,0,R,,2020-05-08T19:37:26Z,2020-05-08T20:41:46Z,0,0,
rmarkdown,9,1,-20.72326583694641,200,accidental,False,0.0,https://github.com/rstudio/rmarkdown,2025-08-25T15:34:02.673816+00:00,https://github.com/brendaudosen/Rmarkdown,0,R,,2023-03-29T13:02:36Z,2023-03-30T17:29:10Z,0,0,
rmarkdown,9,1,-20.72326583694641,200,accidental,False,0.0,https://github.com/rstudio/rmarkdown,2025-08-25T15:34:18.890325+00:00,https://github.com/AnitaFitriaFebrianti/rmarkdown,0,R,,2018-12-14T02:50:23Z,2018-12-14T02:53:38Z,0,0,learn rmarkdonw
rmarkdown,9,1,-20.72326583694641,200,accidental,False,0.0,https://github.com/rstudio/rmarkdown,2025-08-25T15:34:34.827573+00:00,https://github.com/martin-lukic/Rmarkdown,0,R,,2024-02-10T13:23:22Z,2024-02-12T15:42:21Z,0,0,Repository for testing Rmarkdown Git/GitHub setup
rmarkdown,9,1,-20.72326583694641,200,accidental,False,0.0,https://github.com/rstudio/rmarkdown,2025-08-25T15:34:42.350269+00:00,https://github.com/wenlee6/Rmarkdown,0,R,,2019-07-09T03:24:35Z,2020-11-27T23:30:30Z,1,0,Creating markdown report for reporting
rmarkdown,9,1,-20.72326583694641,200,clone_or_imitation,False,1.0,https://github.com/rstudio/rmarkdown,2025-08-25T15:34:46.643961+00:00,https://github.com/cran/rmarkdown,1,R,,2014-09-17T16:44:27Z,2024-11-04T14:46:21Z,0,0,":exclamation: This is a read-only mirror of the CRAN R package repository.  rmarkdown — Dynamic Documents for R. Homepage: https://github.com/rstudio/rmarkdown, https://pkgs.rstudio.com/rmarkdown/  Report bugs for this package: https://github.com/rstudio/rmarkdown/issues"
tibble,6,1,-17.63677302169612,9,official,False,0.0,https://github.com/tidyverse/tibble,2025-08-25T15:34:59.851157+00:00,https://github.com/tidyverse/tibble,719,R,"r, tidy-data",2015-10-28T23:57:00Z,2025-08-05T05:27:52Z,133,41,A modern re-imagining of the data frame
tibble,6,1,-17.63677302169612,9,clone_or_imitation,False,1.0,https://github.com/tidyverse/tibble,2025-08-25T15:35:02.425511+00:00,https://github.com/cran/tibble,0,R,,2016-03-22T23:08:34Z,2025-06-08T13:39:13Z,0,0,":exclamation: This is a read-only mirror of the CRAN R package repository.  tibble — Simple Data Frames. Homepage: https://tibble.tidyverse.org/, https://github.com/tidyverse/tibble  Report bugs for this package: https://github.com/tidyverse/tibble/issues"
tibble,6,1,-17.63677302169612,9,clone_or_imitation,False,1.0,https://github.com/tidyverse/tibble,2025-08-25T15:35:04.134606+00:00,https://github.com/barr3t0m/tibble,0,R,,2018-12-02T00:05:03Z,2018-12-02T00:05:41Z,0,0,
tibble,6,1,-17.63677302169612,9,accidental,False,0.8888888888888888,https://github.com/tidyverse/tibble,2025-08-25T15:35:06.000762+00:00,https://github.com/Indie365/tibble,0,R,,2025-05-10T22:58:14Z,2025-05-10T22:59:08Z,0,0,
tibble,6,1,-17.63677302169612,9,clone_or_imitation,False,1.0,https://github.com/tidyverse/tibble,2025-08-25T15:35:06.840431+00:00,https://github.com/Robertus100/tibble,0,R,,2017-04-03T20:23:15Z,2017-04-03T20:23:28Z,0,0,
lifecycle,9,1,-12.077507526707317,200,official,False,0.0,https://github.com/r-lib/lifecycle,2025-08-25T15:35:08.406145+00:00,https://github.com/r-lib/lifecycle,92,R,,2018-12-27T16:31:45Z,2025-07-10T02:32:36Z,24,27,Manage the life cycle of your exported functions and arguments
lifecycle,9,1,-12.077507526707317,200,clone_or_imitation,False,1.0,https://github.com/r-lib/lifecycle,2025-08-25T15:37:34.664334+00:00,https://github.com/cran/lifecycle,0,R,,2020-01-27T23:44:00Z,2023-11-07T11:30:26Z,0,0,":exclamation: This is a read-only mirror of the CRAN R package repository.  lifecycle — Manage the Life Cycle of your Package Functions. Homepage: https://lifecycle.r-lib.org/, https://github.com/r-lib/lifecycle  Report bugs for this package: https://github.com/r-lib/lifecycle/issues"
cli,3,1,-12.631112295592574,200,official,False,0.0,https://github.com/r-lib/cli,2025-08-25T15:38:26.682666+00:00,https://github.com/r-lib/cli,677,R,"cli, r",2017-04-28T16:10:28Z,2025-06-01T22:00:29Z,73,102,Tools for making beautiful & useful command line interfaces
purrr,5,1,-16.886148292579854,31,official,False,0.0,https://github.com/tidyverse/purrr,2025-08-25T15:41:21.150800+00:00,https://github.com/tidyverse/purrr,1334,R,"functional-programming, r",2014-11-29T17:33:40Z,2025-08-22T18:48:51Z,284,34,A functional programming toolkit for R
purrr,5,1,-16.886148292579854,31,accidental,False,0.0,https://github.com/tidyverse/purrr,2025-08-25T15:41:27.006231+00:00,https://github.com/johngayler/purrr,0,R,,2019-05-05T03:07:31Z,2019-05-05T12:30:03Z,0,0,Practising purrrr
purrr,5,1,-16.886148292579854,31,accidental,False,0.0,https://github.com/tidyverse/purrr,2025-08-25T15:41:33.594853+00:00,https://github.com/sdevine188/purrr,0,R,,2018-03-04T03:35:12Z,2021-02-15T22:31:20Z,0,0,
purrr,5,1,-16.886148292579854,31,accidental,False,0.0,https://github.com/tidyverse/purrr,2025-08-25T15:41:36.173386+00:00,https://github.com/takat0-ch/purrr,0,R,,2024-04-03T14:40:58Z,2024-04-07T14:33:33Z,0,0,
purrr,5,1,-16.886148292579854,31,accidental,False,0.0,https://github.com/tidyverse/purrr,2025-08-25T15:41:42.007742+00:00,https://github.com/drtjc/purrr,0,R,,2018-09-24T20:41:46Z,2018-10-01T18:36:42Z,0,0,purrr learning
purrr,5,1,-16.886148292579854,31,clone_or_imitation,False,1.0,https://github.com/tidyverse/purrr,2025-08-25T15:41:46.153965+00:00,https://github.com/cran/purrr,0,R,,2015-12-16T04:01:31Z,2025-07-10T18:46:34Z,0,0,":exclamation: This is a read-only mirror of the CRAN R package repository.  purrr — Functional Programming Tools. Homepage: https://purrr.tidyverse.org/, https://github.com/tidyverse/purrr  Report bugs for this package: https://github.com/tidyverse/purrr/issues"
glue,4,1,-11.795031696537116,200,official,False,0.0,https://github.com/tidyverse/glue,2025-08-25T15:41:49.521633+00:00,https://github.com/tidyverse/glue,738,R,"r, string-interpolation, strings",2016-12-23T21:07:25Z,2025-08-04T17:13:43Z,63,7,"Glue strings to data in R. Small, fast, dependency free interpreted string literals."
glue,4,1,-11.795031696537116,200,accidental,False,0.0,https://github.com/tidyverse/glue,2025-08-25T15:42:00.673894+00:00,https://github.com/DSSAT/glue,4,R,,2018-02-04T16:50:51Z,2024-12-06T18:14:08Z,11,0,Generalized Likelihood Uncertainty Analysis for DSSAT cultivar parameter estimation.
glue,4,1,-11.795031696537116,200,accidental,False,0.0,https://github.com/tidyverse/glue,2025-08-25T15:44:06.337151+00:00,https://github.com/econmaett/glue,0,R,"glue, r",2023-10-03T14:14:03Z,2023-10-04T08:45:54Z,0,0,Embedding R expressions in curly braces
readr,5,1,-20.72326583694641,118,official,False,0.0,https://github.com/tidyverse/readr,2025-08-25T15:50:30.425855+00:00,https://github.com/tidyverse/readr,1019,R,"csv, fwf, parsing, r",2013-07-25T15:28:22Z,2024-07-31T16:03:00Z,287,118,"Read flat files (csv, tsv, fwf) into R"
readr,5,1,-20.72326583694641,118,accidental,False,0.0,https://github.com/tidyverse/readr,2025-08-25T15:50:56.635881+00:00,https://github.com/cancer-genetics-utu/readR,0,R,,2020-06-02T21:26:17Z,2020-06-02T21:27:07Z,0,0,Utilities for importing and manipulating biomedical data files
readr,5,1,-20.72326583694641,118,clone_or_imitation,False,1.0,https://github.com/tidyverse/readr,2025-08-25T15:51:06.600586+00:00,https://github.com/cran/readr,0,R,,2015-04-09T00:44:06Z,2024-01-11T02:42:30Z,0,0,":exclamation: This is a read-only mirror of the CRAN R package repository.  readr — Read Rectangular Text Data. Homepage: https://readr.tidyverse.org, https://github.com/tidyverse/readr  Report bugs for this package: https://github.com/tidyverse/readr/issues"
scales,6,1,-11.069612923522593,200,official,False,0.0,https://github.com/r-lib/scales,2025-08-25T15:52:43.583249+00:00,https://github.com/r-lib/scales,437,R,"ggplot2, r",2010-11-08T00:44:23Z,2025-04-24T11:22:54Z,115,27,Tools for ggplot2 scales
scales,6,1,-11.069612923522593,200,clone_or_imitation,False,1.0,https://github.com/r-lib/scales,2025-08-25T15:53:10.301439+00:00,https://github.com/cran/scales,2,R,,2014-03-13T06:13:48Z,2025-04-24T11:30:26Z,0,0,":exclamation: This is a read-only mirror of the CRAN R package repository.  scales — Scale Functions for Visualization. Homepage: https://scales.r-lib.org, https://github.com/r-lib/scales  Report bugs for this package: https://github.com/r-lib/scales/issues"
scales,6,1,-11.069612923522593,200,accidental,False,0.0,https://github.com/r-lib/scales,2025-08-25T15:54:35.325794+00:00,https://github.com/tuomaseerola/scales,0,R,,2022-05-23T08:37:47Z,2022-07-17T12:55:46Z,0,0,Scales experiment prototype
scales,6,1,-11.069612923522593,200,accidental,False,0.0,https://github.com/r-lib/scales,2025-08-25T15:54:36.144826+00:00,https://github.com/klausfrieler/scales,0,R,,2023-08-23T20:59:56Z,2023-09-27T23:35:35Z,0,0,WJD - chord scale theory paper
scales,6,1,-11.069612923522593,200,accidental,False,0.0,https://github.com/r-lib/scales,2025-08-25T15:55:28.450351+00:00,https://github.com/rileymcdanal/scales,0,R,"clinical, psychology, r, rstudio",2020-06-25T04:08:48Z,2020-06-25T05:16:04Z,0,0,Scoring for various psychological assessment scales
tidyr,5,1,-20.72326583694641,16,official,False,0.0,https://github.com/tidyverse/tidyr,2025-08-25T15:56:15.086374+00:00,https://github.com/tidyverse/tidyr,1409,R,"r, tidy-data",2014-06-10T14:24:33Z,2025-07-25T13:39:11Z,418,62,Tidy Messy Data
tidyr,5,1,-20.72326583694641,16,accidental,False,0.0,https://github.com/tidyverse/tidyr,2025-08-25T15:56:15.914187+00:00,https://github.com/AnuragThakur/TidyR,0,R,,2014-12-22T03:01:40Z,2014-12-22T03:02:52Z,0,0,T
tidyr,5,1,-20.72326583694641,16,accidental,False,0.0,https://github.com/tidyverse/tidyr,2025-08-25T15:56:16.771515+00:00,https://github.com/Sheila-Mwa/tidyr,0,R,,2024-09-18T15:49:07Z,2024-09-18T16:24:39Z,0,0,
tidyr,5,1,-20.72326583694641,16,accidental,False,0.0,https://github.com/tidyverse/tidyr,2025-08-25T15:56:17.607918+00:00,https://github.com/wanizainalabidin/tidyR,0,R,,2021-08-26T11:14:49Z,2021-08-26T12:45:31Z,0,0,
tidyr,5,1,-20.72326583694641,16,accidental,False,0.0,https://github.com/tidyverse/tidyr,2025-08-25T15:56:18.455048+00:00,https://github.com/erinweadick/TidyR,0,R,,2024-12-19T11:51:10Z,2025-01-22T22:17:57Z,0,0,
tidyr,5,1,-20.72326583694641,16,accidental,False,0.0,https://github.com/tidyverse/tidyr,2025-08-25T15:56:20.079253+00:00,https://github.com/sdevine188/tidyr,0,R,,2018-01-16T01:47:15Z,2019-10-07T14:43:56Z,0,0,
tidyr,5,1,-20.72326583694641,16,clone_or_imitation,False,1.0,https://github.com/tidyverse/tidyr,2025-08-25T15:56:27.561892+00:00,https://github.com/cran/tidyr,0,R,,2014-07-21T22:44:31Z,2024-01-24T17:17:43Z,0,0,":exclamation: This is a read-only mirror of the CRAN R package repository.  tidyr — Tidy Messy Data. Homepage: https://tidyr.tidyverse.org, https://github.com/tidyverse/tidyr  Report bugs for this package: https://github.com/tidyverse/tidyr/issues"
R6,2,1,-20.72326583694641,195,official,False,0.0,https://github.com/r-lib/R6,2025-08-25T15:58:21.323387+00:00,https://github.com/r-lib/R6,425,R,r,2014-05-07T04:33:54Z,2025-03-12T17:06:11Z,59,56,Encapsulated object-oriented programming for R
R6,2,1,-20.72326583694641,195,accidental,False,0.0,https://github.com/r-lib/R6,2025-08-25T15:59:52.355370+00:00,https://github.com/aadishchopra/R6,0,R,,2018-11-19T00:09:28Z,2018-12-19T05:24:55Z,0,0,A framework for creating classes in R
R6,2,1,-20.72326583694641,195,accidental,False,0.0,https://github.com/r-lib/R6,2025-08-25T16:00:43.820466+00:00,https://github.com/alionahst/R6,0,R,,2020-11-24T09:00:22Z,2020-11-24T09:07:37Z,0,0,ggplot: A new way of thinking about graphics
R6,2,1,-20.72326583694641,195,clone_or_imitation,False,1.0,https://github.com/r-lib/R6,2025-08-25T16:00:55.550500+00:00,https://github.com/cran/R6,0,R,,2014-07-17T06:44:31Z,2025-02-15T01:53:53Z,0,0,":exclamation: This is a read-only mirror of the CRAN R package repository.  R6 — Encapsulated Classes with Reference Semantics. Homepage: https://r6.r-lib.org, https://github.com/r-lib/R6  Report bugs for this package: https://github.com/r-lib/R6/issues"
withr,5,1,-20.72326583694641,7,clone_or_imitation,False,1.0,https://github.com/r-lib/withr#readme,2025-08-25T16:03:00.348714+00:00,https://github.com/r-lib/withr,178,R,r,2015-04-21T19:18:28Z,2025-02-25T09:45:15Z,40,25,Methods For Temporarily Modifying Global State
withr,5,1,-20.72326583694641,7,accidental,False,0.0,https://github.com/r-lib/withr#readme,2025-08-25T16:03:01.194559+00:00,https://github.com/playbooksolitude/withr,0,R,,2023-12-01T01:24:05Z,2024-03-08T00:54:43Z,0,0,
withr,5,1,-20.72326583694641,7,clone_or_imitation,False,1.0,https://github.com/r-lib/withr#readme,2025-08-25T16:03:05.380069+00:00,https://github.com/cran/withr,0,R,,2015-12-16T06:10:10Z,2024-10-28T14:32:50Z,0,0,":exclamation: This is a read-only mirror of the CRAN R package repository.  withr — Run Code 'With' Temporarily Modified Global State. Homepage: https://withr.r-lib.org, https://github.com/r-lib/withr#readme  Report bugs for this package: https://github.com/r-lib/withr/issues"
magrittr,8,1,-20.72326583694641,3,official,False,0.0,https://github.com/tidyverse/magrittr,2025-08-25T16:03:09.258254+00:00,https://github.com/tidyverse/magrittr,962,R,"pipe, r",2014-01-01T13:30:01Z,2023-03-08T13:37:44Z,159,27,Improve the readability of R code with the pipe
magrittr,8,1,-20.72326583694641,3,clone_or_imitation,False,1.0,https://github.com/tidyverse/magrittr,2025-08-25T16:03:10.097600+00:00,https://github.com/cran/magrittr,3,R,,2014-03-13T05:14:18Z,2022-03-30T15:36:48Z,3,0,":exclamation: This is a read-only mirror of the CRAN R package repository.  magrittr — A Forward-Pipe Operator for R. Homepage: https://magrittr.tidyverse.org, https://github.com/tidyverse/magrittr  Report bugs for this package: https://github.com/tidyverse/magrittr/issues"
magrittr,8,1,-20.72326583694641,3,clone_or_imitation,False,1.0,https://github.com/tidyverse/magrittr,2025-08-25T16:03:10.959610+00:00,https://github.com/insightdataintel/magrittr,0,R,,2021-02-10T21:33:52Z,2021-02-11T04:58:49Z,0,0,"Repositório criado manualmente para guardar o pacote ""magrittr"" versão 1.5. Uma vez que não encontrei no github a versão do pacote que utilizamos em produção para fazer o fork, criei um novo repositorio e salvei no mesmo todos o arquivos da pasta ""magrittr"" do meu R local (cujo a versão é a que nos interessa)."
testthat,8,1,-20.72326583694641,10,official,False,0.0,https://github.com/r-lib/testthat,2025-08-25T16:03:22.149487+00:00,https://github.com/r-lib/testthat,908,R,"r, unit-testing",2009-09-02T12:51:44Z,2025-08-19T04:10:19Z,334,20,An R 📦 to make testing 😀
testthat,8,1,-20.72326583694641,10,accidental,False,0.0,https://github.com/r-lib/testthat,2025-08-25T16:03:27.156658+00:00,https://github.com/marinanumera/testthat,0,R,,2024-04-19T21:18:11Z,2024-04-19T21:24:09Z,0,0,
testthat,8,1,-20.72326583694641,10,clone_or_imitation,False,1.0,https://github.com/r-lib/testthat,2025-08-25T16:03:29.701144+00:00,https://github.com/cran/testthat,0,R,,2014-03-20T14:31:07Z,2025-01-13T12:57:05Z,0,0,":exclamation: This is a read-only mirror of the CRAN R package repository.  testthat — Unit Testing for R. Homepage: https://testthat.r-lib.org, https://github.com/r-lib/testthat  Report bugs for this package: https://github.com/r-lib/testthat/issues"
xfun,4,1,-20.72326583694641,11,official,False,0.0,https://github.com/yihui/xfun,2025-08-25T16:09:41.334127+00:00,https://github.com/yihui/xfun,151,R,"cran, r, r-package",2018-01-03T16:56:54Z,2025-08-19T13:44:28Z,30,4,Miscellaneous R functions
xfun,4,1,-20.72326583694641,11,clone_or_imitation,False,1.0,https://github.com/yihui/xfun,2025-08-25T16:09:49.753676+00:00,https://github.com/cran/xfun,0,R,,2018-01-22T15:50:42Z,2025-08-19T03:26:18Z,0,0,:exclamation: This is a read-only mirror of the CRAN R package repository.  xfun — Supporting Functions for Packages Maintained by 'Yihui Xie'. Homepage: https://github.com/yihui/xfun  Report bugs for this package: https://github.com/yihui/xfun/issues
pillar,6,1,-12.37093072419861,200,official,False,0.0,https://github.com/r-lib/pillar,2025-08-25T16:10:43.791467+00:00,https://github.com/r-lib/pillar,182,R,"colour, r",2017-05-15T19:04:32Z,2025-08-16T16:13:36Z,40,36,Format columns with colour
pillar,6,1,-12.37093072419861,200,clone_or_imitation,False,1.0,https://github.com/r-lib/pillar,2025-08-25T16:12:24.668116+00:00,https://github.com/cran/pillar,0,R,,2017-11-20T12:33:07Z,2025-07-04T20:36:21Z,0,0,":exclamation: This is a read-only mirror of the CRAN R package repository.  pillar — Coloured Formatting for Columns. Homepage: https://pillar.r-lib.org/, https://github.com/r-lib/pillar  Report bugs for this package: https://github.com/r-lib/pillar/issues"
httr,4,1,-20.72326583694641,18,official,False,0.0,https://github.com/r-lib/httr,2025-08-25T16:14:08.665512+00:00,https://github.com/r-lib/httr,987,R,"api, curl, http, r",2011-11-11T15:05:00Z,2024-10-11T13:16:06Z,1974,7,httr: a friendly http package for R
